color,lat,lon
#e6194B,-33.4019837,-70.7375197
#3cb44b,-33.4742196,-70.7543651
#ffe119,-33.4551649,-70.6647337
#4363d8,-33.4557068,-70.5376205
#f58231,-33.422657,-70.6698106
#911eb4,-33.4696151,-70.7686598
#42d4f4,-33.4459249,-70.6476271
#f032e6,-33.450776,-70.6383747
#bfef45,-33.5425905,-70.6525428
#fabed4,-33.4771398,-70.6454671
